19,8.3068e+05
20,6.3595e+05
21,4.9659e+05
22,3.9432e+05
23,3.1765e+05
24,2.5911e+05
25,2.1369e+05
26,1.7795e+05
27,1.4947e+05
28,1.2653e+05
29,1.0786e+05
30,92520
31,79820
31.2,77547
31.4,75354
31.6,73238
31.8,71195
32,69223
32.2,67318
32.4,65477
32.6,63699
32.8,61980
33,60318
33.2,58711
33.4,57157
33.6,55652
33.8,54197
34,52788
34.2,51424
34.4,50103
34.6,48823
34.8,47583
35,46382
35.2,45218
35.4,44089
35.6,42994
35.8,41932
36,40902
36.2,39903
36.4,38933
36.6,37992
36.8,37078
37,36191
37.2,35329
37.4,34492
37.6,33679
37.8,32889
38,32121
38.2,31374
38.4,30648
38.6,29942
38.8,29256
39,28588
39.2,27939
39.4,27307
39.6,26692
39.8,26093
40,25510
40.2,24942
40.4,24390
40.6,23852
40.8,23327
41,22817
41.2,22319
41.4,21834
41.6,21361
41.8,20900
42,20451
42.2,20013
42.4,19586
42.6,19169
42.8,18763
43,18367
43.2,17980
43.4,17602
43.6,17234
43.8,16874
44,16523
44.2,16181
44.4,15846
44.6,15519
44.8,15200
45,14888
45.2,14584
45.4,14286
45.6,13996
45.8,13711
46,13434
46.2,13162
46.4,12897
46.6,12638
46.8,12384
47,12136
47.2,11893
47.4,11656
47.6,11424
47.8,11197
48,10975
48.2,10757
48.4,10545
48.6,10336
48.8,10133
49,9933.2
49.2,9737.9
49.4,9546.7
49.6,9359.5
49.8,9176.2
50,8996.7
50.2,8820.8
50.4,8648.6
50.6,8479.9
50.8,8314.6
51,8152.6
51.2,7993.9
51.4,7838.4
51.6,7686
51.8,7536.6
52,7390.2
52.2,7246.6
52.4,7105.9
52.6,6967.9
52.8,6832.6
53,6699.9
53.2,6569.8
53.4,6442.2
53.6,6317
53.8,6194.3
54,6073.8
54.2,5955.6
54.4,5839.7
54.6,5725.9
54.8,5614.3
55,5504.7
55.2,5397.2
55.4,5291.6
55.6,5188
55.8,5086.3
56,4986.4
56.2,4888.4
56.4,4792.1
56.6,4697.6
56.8,4604.7
57,4513.6
57.2,4424
57.4,4336.1
57.6,4249.7
57.8,4164.8
58,4081.4
58.2,3999.5
58.4,3919
58.6,3839.9
58.8,3762.2
59,3685.8
59.2,3610.7
59.4,3536.9
59.6,3464.4
59.8,3393.1
60,3323
60.2,3254.1
60.4,3186.3
60.6,3119.7
60.8,3054.2
61,2989.8
61.2,2926.4
61.4,2864.1
61.6,2802.8
61.8,2742.6
62,2683.3
62.2,2624.9
62.4,2567.6
62.6,2511.1
62.8,2455.6
63,2400.9
63.2,2347.2
63.4,2294.2
63.6,2242.2
63.8,2190.9
64,2140.5
64.2,2090.8
64.4,2041.9
64.6,1993.8
64.8,1946.5
65,1899.9
65.2,1854
65.4,1808.8
65.6,1764.3
65.8,1720.4
66,1677.3
66.2,1634.8
66.4,1592.9
66.6,1551.7
66.8,1511.1
67,1471.1
67.2,1431.8
67.4,1393
67.6,1354.7
67.8,1317.1
68,1280
68.2,1243.4
68.4,1207.4
68.6,1171.9
68.8,1137
69,1102.5
69.2,1068.5
69.4,1035.1
69.6,1002.1
69.8,969.56
70,937.51
70.2,905.92
70.4,874.78
70.6,844.08
70.8,813.81
71,783.97
71.2,754.55
71.4,725.54
71.6,696.94
71.8,668.74
72,640.92
72.2,613.5
72.4,586.45
72.6,559.77
72.8,533.46
73,507.51
73.2,481.91
73.4,456.67
73.6,431.76
73.8,407.19
74,382.95
74.2,359.04
74.4,335.45
74.6,312.17
74.8,289.2
75,266.54
75.2,244.18
75.4,222.11
75.6,200.34
75.8,178.85
76,157.64
76.2,136.71
76.4,116.05
76.6,95.657
76.8,75.53
77,55.662
77.2,36.05
77.4,16.69
77.6,-2.4222
77.8,-21.291
78,-39.919
78.2,-58.311
78.4,-76.471
78.6,-94.401
78.8,-112.11
79,-129.59
79.2,-146.85
79.4,-163.9
79.6,-180.74
79.8,-197.36
80,-213.79
80.2,-230
80.4,-246.02
80.6,-261.85
80.8,-277.48
81,-292.91
81.2,-308.16
81.4,-323.23
81.6,-338.11
81.8,-352.81
82,-367.34
82.2,-381.69
82.4,-395.87
82.6,-409.88
82.8,-423.72
83,-437.4
83.2,-450.92
83.4,-464.28
83.6,-477.48
83.8,-490.52
84,-503.41
84.2,-516.15
84.4,-528.74
84.6,-541.19
84.8,-553.49
85,-565.65
85.2,-577.67
85.4,-589.55
85.6,-601.29
85.8,-612.9
86,-624.38
86.2,-635.72
86.4,-646.94
86.6,-658.03
86.8,-668.99
87,-679.83
87.2,-690.55
87.4,-701.15
87.6,-711.63
87.8,-721.99
88,-732.24
88.2,-742.37
88.4,-752.39
88.6,-762.3
88.8,-772.11
89,-781.8
89.2,-791.39
89.4,-800.87
89.6,-810.25
89.8,-819.52
90,-828.7
