19,5.2052e+05
20,3.9976e+05
21,3.1279e+05
22,2.4864e+05
23,2.0035e+05
24,1.6335e+05
25,1.3456e+05
26,1.1186e+05
27,93732
28,79103
29,67180
30,57374
31,49244
31.2,47788
31.4,46383
31.6,45027
31.8,43717
32,42453
32.2,41231
32.4,40051
32.6,38910
32.8,37807
33,36740
33.2,35709
33.4,34711
33.6,33745
33.8,32810
34,31905
34.2,31029
34.4,30180
34.6,29357
34.8,28560
35,27788
35.2,27039
35.4,26313
35.6,25608
35.8,24925
36,24262
36.2,23619
36.4,22995
36.6,22389
36.8,21800
37,21229
37.2,20673
37.4,20134
37.6,19610
37.8,19100
38,18605
38.2,18124
38.4,17656
38.6,17200
38.8,16758
39,16327
39.2,15907
39.4,15499
39.6,15102
39.8,14716
40,14339
40.2,13973
40.4,13615
40.6,13268
40.8,12929
41,12599
41.2,12277
41.4,11963
41.6,11657
41.8,11359
42,11069
42.2,10785
42.4,10508
42.6,10239
42.8,9975.6
43,9718.8
43.2,9468.2
43.4,9223.6
43.6,8984.8
43.8,8751.7
44,8524.1
44.2,8301.9
44.4,8084.8
44.6,7872.8
44.8,7665.7
45,7463.4
45.2,7265.7
45.4,7072.5
45.6,6883.6
45.8,6699
46,6518.6
46.2,6342.2
46.4,6169.7
46.6,6001.1
46.8,5836.1
47,5674.8
47.2,5517
47.4,5362.5
47.6,5211.5
47.8,5063.7
48,4919
48.2,4777.4
48.4,4638.8
48.6,4503.2
48.8,4370.3
49,4240.3
49.2,4113
49.4,3988.3
49.6,3866.1
49.8,3746.5
50,3629.3
50.2,3514.5
50.4,3402
50.6,3291.8
50.8,3183.8
51,3078
51.2,2974.2
51.4,2872.5
51.6,2772.9
51.8,2675.1
52,2579.3
52.2,2485.3
52.4,2393.2
52.6,2302.8
52.8,2214.2
53,2127.3
53.2,2042
53.4,1958.3
53.6,1876.2
53.8,1795.7
54,1716.7
54.2,1639.1
54.4,1563
54.6,1488.2
54.8,1414.9
55,1342.9
55.2,1272.2
55.4,1202.8
55.6,1134.7
55.8,1067.8
56,1002.1
56.2,937.51
56.4,874.13
56.6,811.86
56.8,750.7
57,690.61
57.2,631.58
57.4,573.58
57.6,516.58
57.8,460.58
58,405.54
58.2,351.44
58.4,298.27
58.6,246.01
58.8,194.64
59,144.13
59.2,94.478
59.4,45.658
59.6,-2.345
59.8,-49.548
60,-95.968
60.2,-141.62
60.4,-186.52
60.6,-230.68
60.8,-274.12
61,-316.86
61.2,-358.9
61.4,-400.26
61.6,-440.95
61.8,-480.99
62,-520.4
62.2,-559.17
62.4,-597.33
62.6,-634.88
62.8,-671.85
63,-708.23
63.2,-744.04
63.4,-779.3
63.6,-814.01
63.8,-848.18
64,-881.82
64.2,-914.95
64.4,-947.57
64.6,-979.7
64.8,-1011.3
65,-1042.5
65.2,-1073.2
65.4,-1103.4
65.6,-1133.2
65.8,-1162.5
66,-1191.4
66.2,-1219.9
66.4,-1247.9
66.6,-1275.5
66.8,-1302.8
67,-1329.6
67.2,-1356
67.4,-1382.1
67.6,-1407.8
67.8,-1433.1
68,-1458
68.2,-1482.6
68.4,-1506.8
68.6,-1530.7
68.8,-1554.3
69,-1577.5
69.2,-1600.4
69.4,-1622.9
69.6,-1645.2
69.8,-1667.1
70,-1688.8
70.2,-1710.1
70.4,-1731.2
70.6,-1751.9
70.8,-1772.4
71,-1792.6
71.2,-1812.5
71.4,-1832.2
71.6,-1851.5
71.8,-1870.7
72,-1889.5
72.2,-1908.1
72.4,-1926.5
72.6,-1944.6
72.8,-1962.5
73,-1980.1
73.2,-1997.6
73.4,-2014.7
73.6,-2031.7
73.8,-2048.4
74,-2064.9
74.2,-2081.2
74.4,-2097.3
74.6,-2113.2
74.8,-2128.9
75,-2144.4
75.2,-2159.7
75.4,-2174.8
75.6,-2189.7
75.8,-2204.4
76,-2218.9
76.2,-2233.2
76.4,-2247.4
76.6,-2261.4
76.8,-2275.2
77,-2288.8
77.2,-2302.3
77.4,-2315.6
77.6,-2328.8
77.8,-2341.7
78,-2354.6
78.2,-2367.2
78.4,-2379.8
78.6,-2392.1
78.8,-2404.3
79,-2416.4
79.2,-2428.3
79.4,-2440.1
79.6,-2451.7
79.8,-2463.2
80,-2474.6
80.2,-2485.8
80.4,-2496.9
80.6,-2507.9
80.8,-2518.7
81,-2529.5
81.2,-2540.1
81.4,-2550.5
81.6,-2560.9
81.8,-2571.1
82,-2581.2
82.2,-2591.2
82.4,-2601.1
82.6,-2610.8
82.8,-2620.5
83,-2630
83.2,-2639.5
83.4,-2648.8
83.6,-2658.1
83.8,-2667.2
84,-2676.2
84.2,-2685.1
84.4,-2694
84.6,-2702.7
84.8,-2711.3
85,-2719.8
85.2,-2728.3
85.4,-2736.6
85.6,-2744.9
85.8,-2753.1
86,-2761.2
86.2,-2769.1
86.4,-2777.1
86.6,-2784.9
86.8,-2792.6
87,-2800.3
87.2,-2807.9
87.4,-2815.4
87.6,-2822.8
87.8,-2830.1
88,-2837.4
88.2,-2844.6
88.4,-2851.7
88.6,-2858.7
88.8,-2865.7
89,-2872.6
89.2,-2879.4
89.4,-2886.1
89.6,-2892.8
89.8,-2899.4
90,-2906
