9.2775,0.026011,16.329,0.030828
10.616,0.019865,61.833,0.000872
12.023,0.015487,85.809,0.00018767
13.499,0.012286,22.843,0.0057129
15.044,0.0098927,24.375,0.008693
16.657,0.0080693,158.4,4.3528e-06
18.338,0.0066572,60.348,0.00035595
20.089,0.0055476,153.27,3.3076e-05
21.908,0.0046646,110.36,0.00012363
23.796,0.0039539,72.704,0.0002649
25.752,0.0033759,96.599,7.2244e-05
27.777,0.0029017,NaN,NaN
29.871,0.0025092,NaN,NaN
30.298,0.0024389,NaN,NaN
30.727,0.0023712,NaN,NaN
31.16,0.0023058,NaN,NaN
31.595,0.0022428,NaN,NaN
32.033,0.0021818,NaN,NaN
32.474,0.002123,NaN,NaN
32.917,0.0020662,NaN,NaN
33.363,0.0020113,NaN,NaN
33.812,0.0019583,NaN,NaN
34.264,0.001907,NaN,NaN
34.718,0.0018574,NaN,NaN
35.175,0.0018094,NaN,NaN
35.635,0.001763,NaN,NaN
36.098,0.0017181,NaN,NaN
36.563,0.0016746,NaN,NaN
37.032,0.0016326,NaN,NaN
37.502,0.0015918,NaN,NaN
37.976,0.0015524,NaN,NaN
38.452,0.0015141,NaN,NaN
38.932,0.0014771,NaN,NaN
39.413,0.0014412,NaN,NaN
39.898,0.0014064,NaN,NaN
40.385,0.0013727,NaN,NaN
40.876,0.00134,NaN,NaN
41.368,0.0013082,NaN,NaN
41.864,0.0012774,NaN,NaN
42.362,0.0012475,NaN,NaN
42.864,0.0012185,NaN,NaN
43.367,0.0011904,NaN,NaN
43.874,0.0011631,NaN,NaN
44.383,0.0011365,NaN,NaN
44.895,0.0011107,NaN,NaN
45.41,0.0010857,NaN,NaN
45.928,0.0010614,NaN,NaN
46.448,0.0010377,NaN,NaN
46.971,0.0010147,NaN,NaN
47.497,0.0009924,NaN,NaN
48.026,0.00097067,NaN,NaN
48.557,0.00094955,NaN,NaN
49.091,0.000929,NaN,NaN
49.628,0.00090901,NaN,NaN
50.167,0.00088956,NaN,NaN
50.709,0.00087064,NaN,NaN
51.255,0.00085222,NaN,NaN
51.802,0.00083429,NaN,NaN
52.353,0.00081684,NaN,NaN
52.906,0.00079984,NaN,NaN
53.462,0.00078329,NaN,NaN
54.021,0.00076717,NaN,NaN
54.582,0.00075147,NaN,NaN
55.147,0.00073617,NaN,NaN
55.714,0.00072126,NaN,NaN
56.283,0.00070674,NaN,NaN
56.856,0.00069257,NaN,NaN
57.431,0.00067877,NaN,NaN
58.009,0.00066531,NaN,NaN
58.59,0.00065219,NaN,NaN
59.173,0.00063939,NaN,NaN
59.759,0.00062691,NaN,NaN
60.348,0.00061473,NaN,NaN
60.94,0.00060285,NaN,NaN
61.535,0.00059126,NaN,NaN
62.132,0.00057995,NaN,NaN
62.732,0.00056891,NaN,NaN
63.334,0.00055813,NaN,NaN
63.94,0.00054761,NaN,NaN
64.548,0.00053734,NaN,NaN
65.159,0.00052731,NaN,NaN
65.773,0.00051752,NaN,NaN
66.389,0.00050795,NaN,NaN
67.008,0.00049861,NaN,NaN
67.63,0.00048948,NaN,NaN
68.255,0.00048056,NaN,NaN
68.882,0.00047185,NaN,NaN
69.512,0.00046333,NaN,NaN
70.145,0.00045501,NaN,NaN
70.781,0.00044687,NaN,NaN
71.419,0.00043892,NaN,NaN
72.06,0.00043114,NaN,NaN
72.704,0.00042354,NaN,NaN
73.351,0.00041611,NaN,NaN
74,0.00040884,NaN,NaN
74.652,0.00040173,NaN,NaN
75.307,0.00039477,NaN,NaN
75.965,0.00038796,NaN,NaN
76.625,0.00038131,NaN,NaN
77.288,0.00037479,NaN,NaN
77.954,0.00036842,NaN,NaN
78.623,0.00036218,NaN,NaN
79.294,0.00035607,NaN,NaN
79.968,0.00035009,NaN,NaN
80.645,0.00034424,NaN,NaN
81.325,0.00033851,NaN,NaN
82.007,0.0003329,NaN,NaN
82.692,0.00032741,NaN,NaN
83.38,0.00032203,NaN,NaN
84.07,0.00031676,NaN,NaN
84.764,0.0003116,NaN,NaN
85.46,0.00030655,NaN,NaN
86.158,0.00030159,NaN,NaN
86.86,0.00029674,NaN,NaN
87.564,0.00029199,NaN,NaN
88.271,0.00028733,NaN,NaN
88.981,0.00028276,NaN,NaN
89.694,0.00027829,NaN,NaN
90.409,0.0002739,NaN,NaN
91.127,0.0002696,NaN,NaN
91.848,0.00026539,NaN,NaN
92.571,0.00026126,NaN,NaN
93.297,0.0002572,NaN,NaN
94.026,0.00025323,NaN,NaN
94.758,0.00024934,NaN,NaN
95.493,0.00024551,NaN,NaN
96.23,0.00024177,NaN,NaN
96.97,0.00023809,NaN,NaN
97.713,0.00023449,NaN,NaN
98.458,0.00023095,NaN,NaN
99.206,0.00022748,NaN,NaN
99.957,0.00022407,NaN,NaN
100.71,0.00022073,NaN,NaN
101.47,0.00021745,NaN,NaN
102.23,0.00021423,NaN,NaN
102.99,0.00021108,NaN,NaN
103.75,0.00020798,NaN,NaN
104.52,0.00020493,NaN,NaN
105.29,0.00020195,NaN,NaN
106.06,0.00019901,NaN,NaN
106.84,0.00019613,NaN,NaN
107.62,0.00019331,NaN,NaN
108.4,0.00019053,NaN,NaN
109.18,0.00018781,NaN,NaN
109.97,0.00018513,NaN,NaN
110.76,0.0001825,NaN,NaN
111.55,0.00017992,NaN,NaN
112.35,0.00017738,NaN,NaN
113.14,0.00017489,NaN,NaN
113.94,0.00017244,NaN,NaN
114.75,0.00017003,NaN,NaN
115.55,0.00016767,NaN,NaN
116.36,0.00016535,NaN,NaN
117.17,0.00016307,NaN,NaN
117.99,0.00016082,NaN,NaN
118.8,0.00015862,NaN,NaN
119.62,0.00015645,NaN,NaN
120.45,0.00015432,NaN,NaN
121.27,0.00015223,NaN,NaN
122.1,0.00015017,NaN,NaN
122.93,0.00014815,NaN,NaN
123.76,0.00014616,NaN,NaN
124.6,0.00014421,NaN,NaN
125.44,0.00014229,NaN,NaN
126.28,0.0001404,NaN,NaN
127.12,0.00013854,NaN,NaN
127.97,0.00013671,NaN,NaN
128.82,0.00013491,NaN,NaN
129.67,0.00013314,NaN,NaN
130.53,0.0001314,NaN,NaN
131.39,0.00012969,NaN,NaN
132.25,0.00012801,NaN,NaN
133.11,0.00012635,NaN,NaN
133.98,0.00012473,NaN,NaN
134.85,0.00012312,NaN,NaN
135.72,0.00012155,NaN,NaN
136.59,0.00012,NaN,NaN
137.47,0.00011847,NaN,NaN
138.35,0.00011697,NaN,NaN
139.23,0.00011549,NaN,NaN
140.12,0.00011403,NaN,NaN
141.01,0.0001126,NaN,NaN
141.9,0.00011119,NaN,NaN
142.79,0.0001098,NaN,NaN
143.69,0.00010844,NaN,NaN
144.59,0.00010709,NaN,NaN
145.49,0.00010577,NaN,NaN
146.39,0.00010447,NaN,NaN
147.3,0.00010318,NaN,NaN
148.21,0.00010192,NaN,NaN
149.12,0.00010068,NaN,NaN
150.04,9.945e-05,NaN,NaN
150.96,9.8244e-05,NaN,NaN
151.88,9.7055e-05,NaN,NaN
152.8,9.5885e-05,NaN,NaN
153.73,9.4733e-05,NaN,NaN
154.66,9.3598e-05,NaN,NaN
155.59,9.2479e-05,NaN,NaN
156.53,9.1378e-05,NaN,NaN
157.46,9.0293e-05,NaN,NaN
158.4,8.9224e-05,NaN,NaN
159.35,8.8171e-05,NaN,NaN
160.29,8.7133e-05,NaN,NaN
161.24,8.6111e-05,NaN,NaN
162.19,8.5104e-05,NaN,NaN
163.15,8.4111e-05,NaN,NaN
164.1,8.3133e-05,NaN,NaN
165.06,8.2169e-05,NaN,NaN
166.03,8.122e-05,NaN,NaN
166.99,8.0283e-05,NaN,NaN
167.96,7.9361e-05,NaN,NaN
168.93,7.8452e-05,NaN,NaN
169.9,7.7555e-05,NaN,NaN
170.88,7.6672e-05,NaN,NaN
171.86,7.5801e-05,NaN,NaN
172.84,7.4942e-05,NaN,NaN
173.82,7.4096e-05,NaN,NaN
174.81,7.3261e-05,NaN,NaN
175.8,7.2439e-05,NaN,NaN
176.79,7.1628e-05,NaN,NaN
177.79,7.0828e-05,NaN,NaN
178.79,7.0039e-05,NaN,NaN
179.79,6.9262e-05,NaN,NaN
180.79,6.8495e-05,NaN,NaN
181.8,6.7739e-05,NaN,NaN
182.81,6.6993e-05,NaN,NaN
183.82,6.6258e-05,NaN,NaN
184.83,6.5532e-05,NaN,NaN
185.85,6.4817e-05,NaN,NaN
186.87,6.4111e-05,NaN,NaN
187.89,6.3415e-05,NaN,NaN
188.92,6.2728e-05,NaN,NaN
189.95,6.2051e-05,NaN,NaN
190.98,6.1383e-05,NaN,NaN
192.01,6.0724e-05,NaN,NaN
193.05,6.0073e-05,NaN,NaN
194.09,5.9432e-05,NaN,NaN
195.13,5.8799e-05,NaN,NaN
196.17,5.8174e-05,NaN,NaN
197.22,5.7558e-05,NaN,NaN
