697.95,133.72
697.66,135.71
697.37,137.73
697.09,139.79
696.8,141.87
696.52,143.99
696.23,146.13
695.95,148.31
695.66,150.52
695.37,152.77
695.08,155.05
694.8,157.36
694.51,159.7
694.22,162.08
693.93,164.5
693.64,166.95
693.34,169.44
693.05,171.97
692.76,174.53
692.46,177.14
692.16,179.78
691.87,182.46
691.57,185.18
691.27,187.94
690.97,190.74
690.66,193.59
690.36,196.47
690.05,199.4
689.74,202.37
689.43,205.39
689.12,208.45
688.81,211.56
688.49,214.72
688.18,217.92
687.86,221.17
687.54,224.47
687.21,227.81
686.89,231.21
686.56,234.66
686.23,238.16
685.9,241.71
685.57,245.31
685.23,248.97
684.89,252.68
684.55,256.45
684.2,260.27
683.86,264.15
683.51,268.09
683.15,272.09
682.8,276.15
682.44,280.26
682.08,284.44
681.71,288.68
681.34,292.99
680.97,297.36
680.6,301.79
680.22,306.29
679.84,310.86
679.45,315.49
679.06,320.19
678.67,324.97
678.28,329.81
677.88,334.73
677.48,339.72
677.07,344.79
676.66,349.93
676.24,355.15
675.83,360.44
675.4,365.82
674.98,371.27
674.55,376.81
674.11,382.42
673.67,388.13
673.23,393.91
672.78,399.79
672.33,405.75
671.87,411.8
671.41,417.94
670.94,424.17
670.47,430.49
670,436.91
669.52,443.43
669.03,450.04
668.54,456.75
668.05,463.56
667.55,470.47
667.04,477.49
666.53,484.61
666.02,491.83
665.49,499.17
664.97,506.61
664.44,514.16
663.9,521.83
663.36,529.61
662.81,537.51
662.25,545.52
661.69,553.65
661.13,561.91
660.56,570.29
659.98,578.79
659.4,587.42
658.81,596.18
658.21,605.07
657.61,614.09
657,623.25
656.39,632.54
655.77,641.97
655.14,651.54
654.51,661.26
653.87,671.12
653.22,681.12
652.57,691.28
651.91,701.59
651.24,712.05
650.57,722.66
649.89,733.44
649.2,744.37
648.51,755.47
647.81,766.74
647.1,778.17
646.38,789.77
645.66,801.55
644.93,813.5
644.19,825.63
643.45,837.94
642.7,850.43
641.94,863.11
641.17,875.98
640.39,889.05
639.61,902.3
638.82,915.75
638.02,929.41
637.22,943.27
636.4,957.33
635.58,971.61
634.75,986.09
633.91,1000.8
633.06,1015.7
632.21,1030.9
631.35,1046.2
630.48,1061.8
629.6,1077.7
628.71,1093.7
627.82,1110
626.92,1126.6
626.01,1143.4
625.09,1160.4
624.17,1177.7
623.24,1195.3
622.31,1213.1
621.36,1231.2
620.42,1249.6
619.46,1268.2
618.5,1287.1
617.53,1306.3
616.56,1325.8
615.58,1345.5
614.6,1365.6
613.61,1386
612.62,1406.6
611.62,1427.6
610.62,1448.9
609.61,1470.5
608.6,1492.4
607.58,1514.7
606.56,1537.3
605.54,1560.2
604.51,1583.4
603.48,1607.1
602.44,1631
601.4,1655.3
600.36,1680
599.31,1705.1
598.26,1730.5
597.21,1756.3
596.16,1782.5
595.1,1809.1
594.04,1836
592.98,1863.4
591.92,1891.2
590.85,1919.4
589.79,1948
588.72,1977.1
587.65,2006.5
586.58,2036.4
585.51,2066.8
584.43,2097.6
583.36,2128.9
582.28,2160.6
581.21,2192.9
580.13,2225.6
579.06,2258.7
577.98,2292.4
576.9,2326.6
575.83,2361.3
574.75,2396.5
573.67,2432.2
572.59,2468.5
571.51,2505.3
570.43,2542.7
569.35,2580.6
568.27,2619.1
567.19,2658.1
566.1,2697.7
565.02,2738
563.93,2778.8
562.84,2820.2
561.76,2862.3
560.67,2904.9
559.58,2948.3
558.48,2992.2
557.39,3036.8
556.3,3082.1
555.2,3128.1
554.1,3174.7
553,3222
551.9,3270.1
550.8,3318.8
549.69,3368.3
548.58,3418.6
547.48,3469.5
546.36,3521.3
545.25,3573.8
544.14,3627
543.02,3681.1
541.9,3736
540.78,3791.7
539.65,3848.3
538.53,3905.6
537.4,3963.9
536.27,4023
535.14,4083
534,4143.8
532.87,4205.6
531.73,4268.3
530.59,4332
529.45,4396.6
528.31,4462.1
527.17,4528.6
526.02,4596.2
524.88,4664.7
523.74,4734.2
