190,9.8067e+05,3.9652e+05,5.8533e+05,1182.7
200,7.6641e+05,3.2154e+05,4.4612e+05,1248.4
210,6.0948e+05,2.6331e+05,3.4748e+05,1307.8
220,4.9179e+05,2.175e+05,2.7565e+05,1361.9
230,4.0177e+05,1.8108e+05,2.2211e+05,1411.2
240,3.3178e+05,1.5184e+05,1.814e+05,1456.4
250,2.766e+05,1.2817e+05,1.4993e+05,1498.1
260,2.3255e+05,1.0887e+05,1.2522e+05,1536.5
270,1.97e+05,93011,1.0556e+05,1572
280,1.6804e+05,79902,89743,1605.1
290,1.4424e+05,68997,76876,1635.8
300,1.2452e+05,59872,66311,1664.5
310,1.0806e+05,52194,57559,1691.4
312,1.051e+05,50808,55993,1696.5
314,1.0225e+05,49467,54481,1701.6
316,99485,48170,53022,1706.6
318,96817,46915,51614,1711.6
320,94237,45700,50253,1716.5
322,91742,44523,48940,1721.4
324,89329,43385,47670,1726.2
326,86994,42282,46443,1730.9
328,84735,41214,45257,1735.6
330,82549,40179,44110,1740.2
332,80432,39176,43001,1744.7
334,78382,38204,41927,1749.2
336,76397,37262,40889,1753.7
338,74474,36349,39883,1758.1
340,72610,35463,38910,1762.4
342,70804,34604,37967,1766.7
344,69054,33771,37054,1771
346,67356,32963,36169,1775.2
348,65710,32178,35311,1779.3
350,64114,31417,34480,1783.4
352,62565,30678,33674,1787.5
354,61062,29960,32893,1791.5
356,59603,29264,32135,1795.4
358,58188,28587,31400,1799.3
360,56813,27930,30686,1803.2
362,55478,27292,29994,1807.1
364,54182,26671,29321,1810.8
366,52922,26068,28668,1814.6
368,51699,25482,28035,1818.3
370,50510,24913,27419,1822
372,49354,24359,26821,1825.6
374,48231,23820,26239,1829.2
376,47138,23297,25674,1832.7
378,46076,22787,25125,1836.2
380,45043,22292,24591,1839.7
382,44038,21809,24072,1843.2
384,43061,21340,23567,1846.6
386,42109,20884,23076,1849.9
388,41184,20439,22598,1853.3
390,40282,20006,22133,1856.6
392,39405,19585,21680,1859.8
394,38551,19174,21240,1863.1
396,37719,18775,20811,1866.3
398,36909,18385,20393,1869.4
400,36120,18006,19986,1872.6
402,35351,17637,19590,1875.7
404,34602,17276,19204,1878.8
406,33872,16926,18828,1881.8
408,33160,16583,18461,1884.8
410,32466,16250,18104,1887.8
412,31790,15925,17756,1890.8
414,31130,15608,17416,1893.7
416,30487,15299,17085,1896.6
418,29860,14997,16762,1899.5
420,29248,14703,16448,1902.3
422,28651,14416,16140,1905.1
424,28069,14136,15841,1907.9
426,27500,13863,15548,1910.7
428,26946,13596,15263,1913.4
430,26404,13336,14984,1916.1
432,25875,13082,14712,1918.8
434,25359,12834,14447,1921.5
436,24855,12592,14188,1924.1
438,24363,12355,13935,1926.7
440,23882,12124,13687,1929.3
442,23413,11899,13446,1931.9
444,22954,11678,13210,1934.4
446,22506,11463,12979,1937
448,22068,11253,12754,1939.5
450,21639,11047,12534,1941.9
452,21221,10847,12319,1944.4
454,20812,10650,12109,1946.8
456,20412,10458,11903,1949.2
458,20021,10271,11702,1951.6
460,19639,10088,11505,1954
462,19265,9908.4,11313,1956.3
464,18899,9733.1,11125,1958.7
466,18542,9561.7,10941,1961
468,18192,9394,10761,1963.3
470,17850,9230.1,10585,1965.5
472,17515,9069.7,10413,1967.8
474,17187,8912.7,10244,1970
476,16866,8759.2,10079,1972.2
478,16552,8609,9917.6,1974.4
480,16245,8461.9,9759.5,1976.6
482,15944,8318,9604.7,1978.8
484,15649,8177.2,9453.1,1980.9
486,15361,8039.3,9304.7,1983
488,15079,7904.4,9159.3,1985.1
490,14802,7772.2,9017,1987.2
492,14531,7642.9,8877.5,1989.3
